date,chromium
2020-12-31,0.02323
2021-01-08,0.16529
2021-01-15,0.24411
2021-01-21,3.5877
2021-01-28,0.27793
2021-02-05,0.15058
2021-02-11,0.31223999999999996
2021-02-17,0.31615
2021-02-25,0.5164599999999999
2021-03-03,0.4244
2021-03-10,0.32045999999999997
2021-03-19,0.44657
2021-03-25,0.27738
2021-03-30,0.54127
2021-04-07,0.37294
2021-04-14,0.55606
2021-05-17,0.23679
2021-05-28,0.08077
2021-06-04,0.06978
2021-06-11,0.11452999999999999
2021-06-18,0.1438
2021-06-24,0.8067000000000001
2021-07-02,0.13102
2021-07-09,0.16119999999999998
2021-07-15,1.19332
2021-07-23,0.38329
2021-07-30,0.44171000000000005
2021-08-06,0.0054199999999999995
2021-08-13,0.1344266
2021-08-19,0.11911859999999999
2021-08-27,0.13068470000000001
2021-09-03,0.17122930000000003
2021-10-01,0.18604510000000002
2021-10-07,0.08235400000000001
2021-10-22,0.3916488
2021-10-27,0.3190298
2021-11-03,0.3516855
2021-11-11,0.1405353
2021-12-20,0.3937615
2022-10-15,0.2361697
