date,strontium
2021-06-18,1231.93096
2021-06-24,1197.87122
2021-07-02,1239.08744
2021-07-09,1115.02527
2021-07-15,1116.6414399999999
2021-07-23,950.6809199999999
2021-07-30,1088.00081
2021-08-06,877.2525899999999
2021-08-13,1041.8605004
2021-08-19,1341.1593409
2021-08-27,1197.8452224
2021-09-03,1129.355673
2021-10-01,1099.5710427
2021-10-07,1124.6727767
2021-10-22,1261.3114234
2022-10-15,1129.8874167
