date,lead
2017-09-27,0.039630000000000006
2017-10-14,0.05326
2017-10-23,0.05731
2017-11-03,0.00218
2017-11-16,0.06670999999999999
2017-12-19,0.01444
2018-01-06,0.07135
2018-01-26,0.013290000000000001
2018-03-03,0.0214
2018-03-04,0.0238
2018-03-17,0.03166
2018-05-07,0.05663
2018-05-25,0.03272
2018-06-08,0.03779
2018-06-15,0.059829999999999994
2018-06-25,0.02642
2018-07-11,0.02489
2018-07-15,0.033
2018-08-10,0.008140000000000001
2018-08-17,0.00654
2018-08-24,0.047200000000000006
2018-09-07,0.08552000000000001
2018-09-14,0.08071
2018-09-21,0.08397
2018-10-05,0.08092
2018-10-12,0.10815
2018-10-18,0.0906
2018-10-25,0.07516
2018-11-02,0.07187
2018-11-10,0.0836
2018-11-17,0.053020000000000005
2019-03-18,0.0
2019-03-30,0.22952
2019-04-18,0.0
2019-05-02,0.0
2019-05-08,0.0
2019-05-31,0.05832999999999999
2019-06-05,0.01685
2019-06-11,0.01601
2019-06-21,0.01133
2019-06-27,0.11646000000000001
2019-07-05,0.046990000000000004
2019-07-14,0.11624999999999999
2019-07-19,0.058190000000000006
2019-07-26,0.19666
2019-08-02,0.01137
2019-08-09,0.10649
2019-08-16,0.08724000000000001
2019-08-23,0.08775
2019-08-30,0.50068
2019-09-06,0.43493
2019-09-13,0.08377000000000001
2019-09-20,0.07281
2019-09-27,0.0935
2019-10-04,0.10515999999999999
2019-10-11,0.09752
2019-10-19,0.10101
2019-10-25,0.03326
2019-11-03,0.05651
2019-11-08,0.02473
2019-11-15,0.02812
2019-11-22,0.02149
2019-12-04,0.032690000000000004
2019-12-12,0.021419999999999998
2019-12-20,0.07169
2020-01-08,0.0332
2020-01-15,0.021810000000000003
2020-01-21,0.03732
2020-01-28,0.0303
2020-02-11,0.02925
2020-02-20,0.013829999999999999
2020-03-01,0.008490000000000001
2020-03-11,0.01925
2020-03-17,0.0
2020-04-01,0.009219999999999999
2020-04-09,0.00463
2020-04-14,0.00226
2020-04-24,0.06234
2020-04-28,0.0070799999999999995
2020-05-14,0.0
2020-05-22,0.0
2020-05-29,0.00853
2020-06-05,0.03012
2020-06-12,0.0279
2020-06-19,0.0215
2020-06-26,0.0
2020-07-02,0.15644999999999998
2020-07-10,0.05603
2020-07-17,0.02209
2020-07-23,0.00249
2020-07-30,0.11422
2020-08-07,0.0
2020-08-14,0.0
2020-08-20,0.009779999999999999
2020-08-27,0.0
2020-09-03,0.0504
2020-09-11,0.02156
2020-09-18,0.01447
2020-09-24,0.10009000000000001
2020-10-01,0.0126
2020-10-08,0.030829999999999996
2020-10-16,0.02317
2020-10-23,0.32372
2020-10-27,0.16307
2020-11-06,0.0125
2020-11-13,0.03999
2020-11-20,0.012750000000000001
2020-12-04,0.01858
2020-12-31,0.012060000000000001
2021-01-08,0.00061
2021-01-15,0.04076
2021-01-21,0.0050799999999999994
2021-01-28,0.69327
2021-02-05,1.83224
2021-02-11,0.71179
2021-02-17,0.70917
2021-02-25,0.74
2021-03-03,0.69534
2021-03-10,0.6715500000000001
2021-03-19,0.67302
2021-03-25,0.07318
2021-03-30,0.07519
2021-04-07,0.02956
2021-04-14,0.16648
2021-05-17,0.03168
2021-05-28,0.04533
2021-06-04,0.0393
2021-06-11,0.01754
2021-06-18,0.00913
2021-06-24,0.61428
2021-07-02,0.11069999999999999
2021-07-09,0.0
2021-07-15,1.90299
2021-07-23,0.0
2021-07-30,0.02391
2021-08-06,0.0
2021-08-13,0.053786099999999996
2021-08-19,0.018143600000000003
2021-08-27,0.032273800000000005
2021-09-03,0.035234
2021-10-01,0.0920485
2021-10-07,0.0034325000000000002
2021-10-22,0.4383456
2021-10-27,0.1803641
2021-11-03,0.18985200000000002
2021-11-11,0.0699149
2021-12-20,0.0913104
2022-10-15,0.019090000000000003
