date,silicon
2017-10-24,4259.241819999999
2017-10-31,4428.45682
2017-11-03,4289.16665
2017-11-07,4473.71519
2017-11-14,4574.62137
2017-11-15,4329.235790000001
2017-11-21,4704.70923
2017-11-24,4574.62137
2017-11-28,4661.29411
2017-12-05,4675.89879
2017-12-12,4833.04268
2017-12-19,4775.6289
2017-12-26,4876.84987
2018-01-02,4985.55383
2018-01-09,4781.4015899999995
2018-01-16,4938.84562
2018-01-23,4467.16855
2018-01-30,4441.8978
2018-02-06,4331.9310000000005
2018-02-13,4354.81117
2018-02-20,4186.810649999999
2018-02-27,4223.78186
2018-03-06,4301.95354
2018-03-13,4465.44441
2018-03-20,4410.73703
2018-03-27,4664.216
2018-04-03,4576.63267
2018-04-10,4304.13291
2018-04-17,4498.38313
2018-04-24,4762.932589999999
2018-05-01,4832.49868
2018-05-25,4737.81239
2018-06-09,4698.0931
2018-06-15,4801.2192
2018-06-25,4892.72342
2018-07-11,5040.73873
2018-07-16,4933.868100000001
2018-08-10,4902.9324400000005
2018-08-17,4961.15636
2018-08-24,5126.80492
2018-09-07,4815.00198
2018-09-14,4666.9492
2018-09-21,4561.72173
2018-09-28,4854.16503
2018-10-05,4695.48776
2018-10-12,4629.35359
2018-10-19,4561.20342
2018-10-25,4578.48305
2018-11-02,4709.18418
2019-05-07,4340.1243699999995
2019-06-23,4405.69831
2019-06-27,4230.53876
2019-07-05,4307.01636
2019-07-14,4260.42353
2019-07-19,4345.9278699999995
2019-07-26,4315.65195
2019-08-02,4442.02715
2019-08-09,4092.5920300000002
2019-08-16,4204.16258
2019-08-23,7216.3969799999995
2019-08-30,6934.503909999999
2019-09-06,6725.21747
2019-09-13,4775.90998
2019-09-20,4210.04565
2019-09-27,4039.5506
2019-10-04,4129.70924
2019-10-11,4177.271830000001
2019-10-19,4169.21692
2020-05-22,4470.27341
2020-05-29,4200.0573
2020-06-05,4343.06895
2020-06-12,4275.53388
2020-06-19,4403.14405
2020-06-26,4350.8318
2020-07-02,4424.6232199999995
2020-07-10,4366.43032
2020-07-17,4764.48747
2020-07-23,4309.0641399999995
2020-07-30,4181.97984
2020-08-07,4127.13303
2020-08-14,4255.77301
2020-08-20,4182.3148
2020-08-27,4175.027160000001
2020-09-03,4173.71627
2020-09-11,4157.20297
2020-09-18,4140.55393
2020-09-24,4254.90428
2020-10-01,4200.29924
2020-10-08,4158.69744
2020-10-16,4328.48357
2020-10-23,4717.13296
2020-11-06,4208.90192
2021-05-19,4448.428
2021-05-28,4497.51
2021-06-04,4466.001
2021-06-11,4433.23648
2021-06-18,4448.54246
2021-06-24,4333.34774
2021-07-02,4550.88824
2021-07-09,4372.0187
2021-07-15,4406.06154
2021-07-23,4782.43807
2021-07-30,4248.117899999999
2021-08-06,4230.21237
2021-08-13,4711.4799181
2021-08-19,4701.9834273999995
2021-08-27,4811.3023152
2021-09-03,4683.051456300001
2021-10-01,4457.7508519
2021-10-07,4533.9360547
2021-10-22,4269.9812624999995
2022-10-15,3965.5362145
