date,titanium
2019-05-01,1.26668
2019-05-02,1.09622
2019-05-03,0.96646
2019-05-04,3.17909
2019-05-05,1.74651
2019-05-06,0.46849
2019-05-07,13.11664
2019-05-08,1.0192700000000001
2019-05-09,2.727
2019-05-10,4.91158
2019-05-11,2.19132
2019-05-12,3.50057
2019-05-13,1.2268
2019-05-14,3.66437
2019-05-15,8.31916
2019-05-16,6.6469000000000005
2019-05-17,3.63338
2019-05-18,11.630560000000001
2019-05-19,8.73441
2019-05-20,2.5494299999999996
2019-05-21,3.39976
2019-05-22,2.98136
2019-05-23,6.172689999999999
2019-05-24,2.36036
2019-05-25,4.23423
2019-05-26,4.33322
2019-05-27,5.4834499999999995
2019-05-28,3.59551
2019-05-29,6.75208
2019-05-30,2.29651
2019-05-31,11.09653
2019-06-01,6.16181
2019-06-02,9.92584
2019-06-03,5.1022
2019-06-04,2.40379
2019-06-05,4.8194
2019-06-06,2.6402599999999996
2019-06-07,2.49491
2019-06-08,5.10663
2019-06-09,2.13848
2019-06-10,2.90036
2019-06-10,3.96014
2019-06-10,5.80819
2019-06-10,3.71435
2019-06-11,3.0681000000000003
2019-06-11,2.3105800000000003
2019-06-11,3.92004
2019-06-11,2.45655
2019-06-11,5.870030000000001
2019-06-11,8.72024
2019-06-11,4.79273
2019-06-11,8.316040000000001
2019-06-11,3.95479
2019-06-11,9.78786
2019-06-11,3.08629
2019-06-11,3.82566
2019-06-11,4.8994100000000005
2019-06-11,71.47106
2019-06-11,7.1986099999999995
2019-06-11,3.67723
2019-06-11,2.93923
2019-06-11,9.43188
2019-06-11,12.318800000000001
2019-06-11,10.33816
2019-06-11,3.35057
2019-06-12,3.9816000000000003
2019-06-13,2.359
2019-06-14,4.7129199999999996
2019-06-15,6.33445
2019-06-16,5.86687
2019-06-24,3.23291
2019-06-25,4.119
2019-06-26,15.137609999999999
2019-06-27,27.903570000000002
2019-06-28,17.65163
2019-06-29,1.5887699999999998
2019-06-30,1.38334
2019-07-01,4.28215
2019-07-02,27.027169999999998
2019-07-03,2.0764199999999997
2019-07-04,1.63964
2019-07-05,1.955
2019-07-06,2.20801
2019-07-07,2.7267099999999997
2019-07-08,3.7883
2019-07-09,1.6458400000000002
2019-07-10,2.64461
2019-07-11,4.39242
2019-07-12,2.07766
2019-07-13,2.1326899999999998
2019-07-14,2.44771
2019-07-15,2.9125699999999997
2019-07-16,2.1905900000000003
2019-07-17,17.25811
2019-07-18,8.5108
2019-07-19,2.8509200000000003
2019-07-20,2.7863300000000004
2019-07-21,5.08699
2019-07-22,6.24334
2019-07-23,3.29585
2019-07-24,9.76368
2019-07-25,3.25442
2019-07-26,2.10126
2019-07-26,4.196210000000001
2019-07-26,5.84974
2019-07-26,3.72499
2019-07-26,4.63278
2019-07-26,17.78653
2019-07-27,2.83563
2019-07-27,5.36952
2019-07-27,7.1372100000000005
2019-07-27,3.4499400000000002
2019-07-27,2.09422
2019-07-27,2.1307899999999997
2019-07-27,2.9873100000000004
2019-07-27,7.21734
2019-07-27,4.07789
2019-07-27,2.5411200000000003
2019-07-27,3.78598
2019-07-27,3.0993500000000003
2019-07-27,8.69028
2019-07-27,11.62269
2019-07-27,3.47704
2019-07-27,14.148769999999999
2019-07-27,3.63496
2019-07-27,2.5254399999999997
2019-07-27,2.74278
2019-07-28,2.25025
2019-07-29,12.0764
2019-07-30,2.37885
2019-07-31,24.743050000000004
2019-08-01,9.98315
2019-08-02,7.03975
2019-08-03,8.49182
2019-08-04,6.82593
2019-08-05,2.11788
2019-08-06,6.553179999999999
2019-08-07,22.42734
2019-08-08,8.58616
2019-08-09,4.823589999999999
2019-08-10,7.7141
2019-08-11,3.92821
2019-08-12,20.52794
2019-08-13,34.49265
2019-08-17,2.04548
2019-08-18,1.43624
2019-08-19,1.0933
2019-08-20,3.0519600000000002
2019-08-21,1.65717
2019-08-22,0.82136
2019-08-23,1.8346
2019-08-24,3.8373
2019-08-25,0.6971099999999999
2019-08-26,2.55797
2019-08-27,0.84577
2019-08-28,2.68038
2019-08-29,1.6562299999999999
2019-08-30,5.462350000000001
2019-08-31,0.82617
2019-09-01,1.52848
2019-09-02,1.7484600000000001
2019-09-03,1.01603
2019-09-04,1.42904
2019-09-05,1.55098
2019-09-06,2.30932
2019-09-07,3.1909300000000003
2019-09-08,2.05131
2019-09-09,3.21428
2019-09-10,2.5023
2019-09-12,2.1629300000000002
2019-09-13,2.37634
2019-09-14,2.45037
2019-09-15,2.15019
2019-09-16,2.185
2019-09-17,2.25612
2019-09-18,2.37598
2019-09-19,2.0876900000000003
2019-09-20,2.1294
2019-09-21,2.19332
2019-09-22,2.02241
2019-09-23,1.9494600000000002
2019-09-24,1.7242199999999999
2019-09-25,2.41933
2019-09-26,2.16392
2019-09-27,2.27475
2019-09-28,1.86774
2019-09-29,1.9087399999999999
2019-09-30,2.06549
2019-10-01,1.92409
2019-10-02,2.12999
2019-10-03,1.87053
2019-10-04,1.82032
2019-10-05,2.5851699999999997
2019-10-06,2.54813379
2019-10-07,2.0424
2019-10-08,2.10602
2019-10-09,1.68764
2019-10-10,1.6425100000000001
2019-10-11,2.55307
2019-10-12,1.59565
2019-10-13,1.8046699999999998
2019-10-18,1.6764200000000002
2019-10-25,2.29716
2019-10-29,1.90529
2019-11-01,1.70541
2019-11-05,1.6112199999999999
2019-11-08,1.6009300000000002
2019-11-22,1.37335
2019-11-25,1.5862299999999998
2019-11-29,1.29738
2019-12-06,1.3166
2019-12-09,0.9848999999999999
2019-12-13,2.36111
2019-12-16,1.50119
2019-12-20,1.67013
2019-12-24,1.3212899999999999
2019-12-27,1.46942
2019-12-31,0.9870099999999999
2020-01-03,1.3764699999999999
2020-01-07,1.35453
2020-01-10,1.20412
2020-01-18,1.2692899999999998
2020-01-21,0.31224999999999997
2020-01-24,3.23207
2020-01-27,0.12383
2020-01-31,0.02928
2020-02-03,0.0
2020-02-06,0.50053
2020-02-08,0.44039
2020-02-11,0.54008
2020-02-14,0.6032
2020-02-19,0.0
2020-02-22,0.0
2020-02-26,0.43404
2020-02-27,0.5972500000000001
2020-03-04,1.9064999999999999
2020-03-10,0.0
2020-03-13,1.59436
2020-03-17,1.41259
2020-04-01,1.31855
2020-04-08,1.06369
2020-04-18,1.21921
2020-04-22,1.27557
2020-04-23,3.3733999999999997
2020-04-26,1.17766
2020-04-27,1.2945499999999999
2020-04-28,1.66078
2020-04-29,1.77917
2020-04-30,2.11031
2020-05-01,1.86168
2020-05-02,1.75365
2020-05-03,2.01173
2020-05-04,1.8751000000000002
2020-05-05,1.69423
2020-05-06,1.26756
2020-05-07,1.02823
2020-05-08,1.20647
2020-05-09,1.40386
2020-05-10,1.38196
2020-05-11,1.05413
2020-05-12,1.3084200000000001
2020-05-13,1.55449
2020-05-14,1.1548500000000002
2020-05-15,0.98771
2020-05-16,1.31569
2020-05-17,1.09717
2020-05-20,0.85683
2020-05-21,0.87615
2020-05-22,2.94052
2020-05-23,2.33925
2020-05-24,2.17618
2020-05-25,2.5145600000000004
2020-05-26,1.6225899999999998
2020-05-27,2.18122
2020-05-28,2.17378
2020-05-29,2.3585700000000003
2020-05-30,2.88306
2020-05-31,2.9816399999999996
2020-06-01,2.40037
2020-06-02,2.32602
2020-06-03,2.23583
2020-06-04,2.24998
2020-06-05,2.24624
2020-06-06,2.13935
2020-06-07,2.2583800000000003
2020-06-08,2.21015
2020-06-09,2.29629
2020-06-10,2.10845
2020-06-11,2.33516
2020-06-12,2.42412
2020-06-13,2.12508
2020-06-14,2.0407900000000003
2020-06-16,2.3582
2020-06-18,2.2983000000000002
2020-06-20,2.12196
2020-06-22,2.17469
2020-06-24,2.4273
2020-06-26,1.9142100000000002
2020-06-28,2.16409
2020-06-30,2.18031
2020-07-02,2.02082
2020-07-04,1.92047
2020-07-06,1.73011
2020-07-08,2.08248
2020-07-10,1.83515
2020-07-12,2.72357
2020-07-13,1.84858
2020-07-14,1.9647000000000001
2020-07-16,2.17305
2020-07-18,1.92489
2020-07-20,1.9716
2020-07-22,2.05259
2020-07-24,1.65008
2020-07-26,1.95454
2020-07-28,2.00867
2020-07-30,1.7710500000000002
2020-08-01,2.4123
2020-08-03,1.8825500000000002
2020-08-05,10.48959
2020-08-07,2.93339
2020-08-09,1.28391
2020-08-11,1.54128
2020-08-13,1.7368000000000001
2020-08-15,1.5973799999999998
2020-08-17,1.69457
2020-08-19,1.4466899999999998
2020-08-21,1.41783
2020-08-23,1.39286
2020-08-25,1.4455299999999998
2020-08-27,1.28784
2020-08-29,1.64706
2020-08-31,1.49246
2020-09-02,1.29787
2020-09-04,1.20878
2020-09-06,1.74446
2020-09-08,1.05457
2020-09-10,1.38459
2020-09-12,1.10466
2020-09-14,2.02694
2020-09-16,1.32268
2020-09-18,1.1514199999999999
2020-09-20,1.39452
2020-09-22,0.9632799999999999
2020-09-24,0.9370100000000001
2020-09-26,1.07794
2020-09-28,0.9205000000000001
2020-09-30,0.8036699999999999
2020-10-01,1.3095100000000002
2020-10-03,0.30674
2020-10-05,0.54517
2020-10-07,0.52552
2020-10-09,1.1372200000000001
2020-10-11,0.41981999999999997
2020-10-13,0.65008
2020-10-15,0.79467
2020-10-16,0.62693
2020-10-17,0.36839999999999995
2020-10-19,0.26797000000000004
2020-10-21,0.77083
2020-10-23,0.2762
2020-10-29,0.42908
2020-10-31,0.492
2020-11-02,0.6091599999999999
2020-11-04,0.4809
2020-11-07,0.34153999999999995
2020-11-11,1.3845299999999998
2020-11-17,2.02726
2020-11-25,2.13834
2020-12-03,2.10408
2020-12-09,1.83983
2020-12-16,1.79084
2020-12-26,1.9852800000000002
2020-12-31,2.09477
2021-01-07,2.34308
2021-01-14,2.08059
2021-01-21,1.99427
2021-01-28,1.90306
2021-02-07,1.98875
2021-02-11,2.29035
2021-02-19,6.37019
2021-02-27,2.13851
2021-03-05,2.4923100000000002
2021-03-12,2.12849
2021-03-19,2.6709699999999996
2021-03-22,2.17233
2021-03-26,2.34121
2021-03-29,1.51497
2021-03-31,4.28435
2021-04-03,1.8015
2021-04-05,2.08332
2021-04-07,1.95964
2021-04-09,1.78036
2021-04-12,1.6340299999999999
2021-04-14,1.3207
2021-04-16,2.3773
2021-04-19,1.37464
2021-04-21,1.43906
2021-04-23,1.4797799999999999
2021-04-26,2.56776
2021-04-28,1.71136
2021-04-30,1.88253
2021-05-02,2.43019
2021-05-04,2.00859
2021-05-06,1.83371
2021-05-08,1.87046
2021-05-10,2.0388800000000002
2021-05-12,1.5066599999999999
2021-05-14,3.19902
2021-05-16,1.9700000000000002
2021-05-18,1.96573
2021-05-20,2.60067
2021-05-22,2.6939200000000003
2021-05-24,1.9253200000000001
2021-05-25,2.7284
2021-05-26,0.7332528
2021-05-28,0.7494734000000001
2021-05-30,1.0704729
2021-06-01,0.7790072000000001
2021-06-03,0.8689258
2021-06-05,0.7999818000000001
2021-06-07,0.8386061
2021-06-09,0.5940555000000001
2021-06-11,0.5740193
2021-06-13,0.8305941
2021-06-15,0.6300032999999999
2021-06-17,0.5110272
2021-06-19,0.5869242
2021-06-21,0.6411388
2021-06-23,0.6516985
2021-06-25,0.8359481000000001
2021-06-27,0.4693302
2021-06-29,0.6105296
2021-07-01,0.5785773000000001
2021-07-03,1.1380412
2021-07-05,0.5084375
2021-07-07,0.4407927
2021-07-09,0.5373680000000001
2021-07-11,1.5689009
2021-07-13,0.6612268
2021-07-15,0.6299349999999999
2021-07-17,0.41955739999999997
2021-07-19,0.4742774
2021-07-21,0.36651629999999996
2021-07-23,0.7196602000000001
2021-07-25,0.3835645
2021-07-27,0.3957254
2021-07-28,1.2680500000000001
2021-07-29,0.46282490000000004
2021-07-31,0.42149859999999995
2021-08-02,0.4281057
2021-08-04,0.42155549999999997
2021-08-06,0.46210819999999997
2021-08-08,0.42375820000000003
2021-08-10,0.30387339999999996
2021-08-12,0.28815409999999997
2021-08-13,0.4769801
2021-08-14,0.5060732
2021-08-16,0.4160435
2021-08-18,0.4203407
2021-08-20,0.4663354
2021-08-22,0.3864885
2021-08-24,0.5313966
2021-08-26,0.33488650000000003
2021-08-28,0.3152736
2021-08-30,0.4075436
2021-09-01,0.441168
2021-09-03,0.4143701
2021-09-05,0.38232889999999997
2021-09-07,0.3976157
2021-09-09,0.3896626
2021-09-11,0.34997649999999997
2021-09-13,0.4719461
2021-09-15,0.3842658
2021-09-17,0.2762681
2021-09-19,0.4313042
2021-09-21,0.3426514
2021-09-23,0.44632610000000006
2021-09-25,0.2548043
2021-09-27,0.36829449999999997
2021-09-29,0.7231838
2021-10-01,0.5134983
2021-10-03,0.49154499999999995
2021-10-05,1.28715
2021-10-07,0.316216
2021-10-09,0.713257
2021-10-11,0.5255685
2021-10-13,0.4443606
2021-10-20,0.4830122
2021-10-22,0.5466035
2021-10-27,0.5387651999999999
2021-11-03,0.6668309
2021-11-10,0.4187242
2021-11-17,0.5254335
2021-11-24,0.473913
2021-12-01,0.391656
2021-12-08,0.35357649999999996
2021-12-16,1.0142057
2021-12-23,1.0123728
