Location ID,Depth Name,Depth_cm bgs,Other Name,Date,Time,water table depth_cm bgs,pH,EC_uS/cm,ORP_mV,DO_uM,Fe(II)_uM,DOC_mM,DIC_mM,NH4_mM,Cl_mM,SO4_mM,NO3_mM,Li_M,sd_M,Be_M,sd_M,B_M,sd_M,Na_M,sd_M,Mg_M,sd_M,Al_M,sd_M,Si_M,sd_M,K_M,sd_M,V_M,sd_M,Cr_M,sd_M,Mn_M,sd_M,Ca_M,sd_M,Fe_M,sd_M,Se_M,sd_M,Ti_M,sd_M,Ni_M,sd_M,Co_M,sd_M,Cu_M,sd_M,Zn_M,sd_M,Ge_M,sd_M,Rb_M,sd_M,Sr_M,sd_M,Zr_M,sd_M,Mo_M,sd_M,Ag_M,sd_M,Cd_M,sd_M,Sn_M,sd_M,Sb_M,sd_M,Cs_M,sd_M,Ba_M,sd_M,Eu_M,sd_M,Pb_M,sd_M,Th_M,sd_M,U_M,sd_M,P_M,sd_M,As_M,sd_M
ER-MCB3,Mid,95,MCT2-3-M,5/31/2018,14:05,,7.3,396,73,,,0.692,3.901,0.0030,0.4557,0.1344,0.0023,3.81E-07,3.40E-08,BDL,BDL,9.98E-07,2.19E-08,6.44E-04,1.70E-05,3.55E-04,6.90E-06,BDL,BDL,1.67E-04,2.43E-06,1.74E-05,2.34E-07,BDL,BDL,BDL,BDL,7.08E-06,1.01E-07,1.12E-03,8.18E-06,6.37E-06,6.20E-08,BDL,BDL,BDL,BDL,7.05E-08,2.90E-09,1.15E-08,3.25E-10,1.06E-08,1.91E-09,4.15E-07,1.77E-08,BDL,BDL,BDL,BDL,1.82E-06,2.06E-08,BDL,BDL,1.12E-08,8.21E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,5.01E-07,3.43E-09,BDL,BDL,BDL,BDL,BDL,BDL,1.41E-09,4.68E-11,8.68E-06,3.88E-07,6.41E-09,1.19E-09
ER-MCB3,Mid,95,MCT2-3-M,6/5/2018,13:15,18,6.8,367,84,,,0.76,5.427,0.0030,0.4511,0.1115,0.0016,4.36E-07,4.15E-08,BDL,BDL,5.10E-07,3.05E-08,7.12E-04,1.21E-05,4.55E-04,5.99E-06,BDL,BDL,2.14E-04,2.99E-06,1.12E-05,2.99E-07,BDL,BDL,BDL,BDL,2.44E-05,3.74E-07,1.60E-03,6.02E-06,7.01E-05,3.80E-07,BDL,BDL,BDL,BDL,7.88E-08,2.58E-09,2.61E-08,4.38E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,2.60E-06,3.39E-08,BDL,BDL,1.14E-08,6.11E-10,3.39E-09,2.55E-10,BDL,BDL,7.54E-09,3.94E-10,BDL,BDL,BDL,BDL,8.54E-07,6.92E-09,1.12E-10,4.22E-11,BDL,BDL,BDL,BDL,2.12E-09,6.51E-11,1.10E-05,2.91E-07,2.68E-08,1.98E-09
ER-MCB3,Mid,95,MCT2-3-M,6/7/2018,13:20,3,6.97,428,86,,,0.685,6.015,0.0038,0.4757,0.1506,0.0067,4.01E-07,4.03E-08,BDL,BDL,5.62E-07,2.46E-08,7.00E-04,1.04E-05,4.84E-04,7.44E-06,BDL,BDL,2.14E-04,2.90E-06,1.38E-05,2.86E-07,BDL,BDL,BDL,BDL,1.98E-05,2.17E-07,1.66E-03,1.13E-05,6.45E-05,4.27E-07,BDL,BDL,BDL,BDL,9.13E-08,3.29E-09,2.46E-08,6.58E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,2.70E-06,1.43E-08,BDL,BDL,9.58E-09,7.29E-10,BDL,BDL,BDL,BDL,6.74E-09,2.09E-10,BDL,BDL,BDL,BDL,8.46E-07,7.07E-09,1.51E-10,4.46E-11,BDL,BDL,BDL,BDL,1.91E-09,1.05E-10,1.20E-05,2.51E-07,2.30E-08,1.03E-09
ER-MCB3,Mid,95,MCT2-3-M,6/9/2018,12:30,34,7.2,449,33,,,0.903,7.094,0.0046,0.4662,0.1504,0.0005,5.01E-07,4.27E-08,BDL,BDL,5.12E-07,3.58E-08,8.13E-04,1.59E-05,5.65E-04,7.42E-06,BDL,BDL,2.08E-04,2.68E-06,9.42E-06,1.82E-07,BDL,BDL,BDL,BDL,2.64E-05,2.75E-07,1.99E-03,7.38E-06,4.34E-05,2.87E-07,BDL,BDL,BDL,BDL,1.23E-07,2.35E-09,3.57E-08,1.56E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,3.14E-06,1.78E-08,BDL,BDL,9.47E-09,5.29E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.01E-06,8.18E-09,1.87E-10,4.35E-11,BDL,BDL,BDL,BDL,3.33E-09,1.21E-10,1.08E-05,4.44E-07,1.91E-08,6.65E-10
ER-MCB3,Mid,95,MCT2-3-M,6/12/2018,12:15,43,7.06,842,-31,,,,,,0.4032,0.1214,BDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB4,Mid,105,MCT2-4-M,5/27/2018,14:30,,7.25,395,83,3.94,BDL,0.448,3.801,0.0053,0.3246,0.1314,0.0014,3.42E-07,3.94E-08,BDL,BDL,4.44E-07,2.88E-08,2.12E-04,4.00E-06,3.64E-04,5.89E-06,BDL,BDL,1.54E-04,2.44E-06,4.84E-06,1.10E-07,BDL,BDL,BDL,BDL,5.70E-06,6.58E-08,1.24E-03,6.79E-06,4.66E-06,3.80E-08,BDL,BDL,BDL,BDL,5.12E-08,2.33E-09,1.66E-08,2.26E-10,BDL,BDL,7.92E-07,1.20E-08,BDL,BDL,BDL,BDL,1.93E-06,1.76E-08,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,4.41E-09,3.67E-10,BDL,BDL,BDL,BDL,4.56E-07,9.73E-09,BDL,BDL,BDL,BDL,BDL,BDL,1.59E-10,3.30E-11,8.27E-06,6.44E-07,4.89E-09,1.30E-09
ER-MCB4,Mid,105,MCT2-4-M,5/31/2018,13:10,,7.26,318,39,,,0.378,3.935,0.0044,0.3675,0.1064,0.0011,3.44E-07,4.18E-08,BDL,BDL,4.77E-07,2.47E-08,2.09E-04,3.81E-06,3.60E-04,5.77E-06,BDL,BDL,1.60E-04,2.74E-06,5.75E-06,1.73E-07,BDL,BDL,BDL,BDL,7.12E-06,1.17E-07,1.19E-03,5.54E-06,9.14E-06,9.30E-08,BDL,BDL,BDL,BDL,5.62E-08,1.41E-09,2.15E-08,3.90E-10,4.74E-09,1.87E-09,1.69E-06,2.09E-08,BDL,BDL,BDL,BDL,1.91E-06,1.83E-08,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,5.35E-07,5.29E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,7.98E-06,3.88E-07,7.87E-09,6.83E-10
ER-MCB4,Mid,105,MCT2-4-M,6/5/2018,12:15,38,6.74,297,26,,,0.409,4.112,0.0035,0.3654,0.1145,0.0009,3.46E-07,3.89E-08,BDL,BDL,4.50E-07,1.82E-08,2.12E-04,4.89E-06,3.71E-04,3.98E-06,BDL,BDL,1.64E-04,1.25E-06,4.83E-06,1.02E-07,BDL,BDL,2.19E-09,2.04E-09,8.35E-06,1.09E-07,1.24E-03,8.42E-06,9.67E-06,7.02E-08,BDL,BDL,BDL,BDL,5.84E-08,3.93E-09,2.32E-08,7.77E-10,BDL,BDL,3.03E-07,1.18E-08,BDL,BDL,BDL,BDL,1.95E-06,1.10E-08,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,4.56E-07,1.22E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,7.56E-06,3.30E-07,7.00E-09,1.01E-09
ER-MCB4,Mid,105,MCT2-4-M,6/7/2018,11:45,50,7.29,408,39,,,0.616,4.566,0.0035,0.3370,0.1055,0.0006,3.42E-07,4.07E-08,BDL,BDL,4.31E-07,2.48E-08,2.20E-04,2.23E-06,4.04E-04,2.99E-06,BDL,BDL,1.78E-04,1.31E-06,5.05E-06,1.00E-07,BDL,BDL,BDL,BDL,1.36E-05,1.54E-07,1.37E-03,7.68E-06,2.39E-05,1.15E-07,BDL,BDL,BDL,BDL,7.01E-08,1.90E-09,2.87E-08,5.86E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,2.15E-06,1.49E-08,BDL,BDL,5.96E-09,8.04E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,5.13E-07,9.03E-09,8.55E-11,4.77E-11,BDL,BDL,BDL,BDL,5.30E-10,6.51E-11,7.75E-06,2.06E-07,1.76E-08,6.68E-10
ER-MCB4,Mid,105,MCT2-4-M,6/9/2018,11:25,56,7.04,312,40,,,0.351,3.838,0.0026,0.3825,0.1142,0.0007,3.91E-07,6.74E-08,BDL,BDL,4.52E-07,2.79E-08,2.14E-04,1.52E-06,3.71E-04,6.23E-06,BDL,BDL,1.66E-04,2.24E-06,5.02E-06,1.04E-07,BDL,BDL,BDL,BDL,8.49E-06,1.11E-07,1.23E-03,8.14E-06,3.90E-06,4.26E-08,BDL,BDL,BDL,BDL,5.69E-08,2.68E-09,1.98E-08,8.40E-10,BDL,BDL,5.85E-07,1.38E-08,BDL,BDL,BDL,BDL,1.92E-06,1.08E-08,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,4.51E-07,3.17E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,7.08E-06,3.45E-07,3.39E-09,1.50E-09
ER-MCB4,Mid,105,MCT2-4-M,6/12/2018,11:40,62,7.66,424,59,,,,,,0.3648,0.1042,BDL,2.02E-07,6.75E-08,BDL,BDL,5.25E-07,4.91E-09,2.00E-04,3.49E-06,2.11E-04,4.61E-06,BDL,BDL,7.76E-05,1.46E-06,3.05E-05,5.40E-07,3.63E-09,1.42E-10,1.56E-08,6.00E-10,5.19E-06,6.53E-08,6.53E-04,5.93E-06,4.67E-06,4.43E-08,BDL,BDL,4.13E-08,8.21E-09,6.22E-08,2.66E-09,1.03E-08,2.26E-10,7.44E-08,1.04E-09,6.79E-07,7.16E-09,BDL,BDL,1.05E-08,3.42E-10,1.26E-06,4.22E-09,BDL,BDL,5.68E-09,5.33E-10,BDL,BDL,1.02E-09,2.94E-10,BDL,BDL,BDL,BDL,BDL,BDL,2.82E-07,5.95E-09,9.76E-11,2.90E-11,3.11E-09,1.81E-10,BDL,BDL,4.50E-10,3.58E-11,1.77E-05,2.99E-07,8.49E-09,7.65E-10
ER-MCB1,Deep,120,MCT2-1-D,5/27/2018,17:50,,7.66,497,97,1.81,106.19,0.374,4.984,0.0055,0.4469,0.1332,0.0011,4.06E-07,3.69E-08,BDL,BDL,2.42E-07,2.69E-08,2.04E-04,3.21E-06,3.80E-04,3.36E-06,BDL,BDL,1.90E-04,2.54E-06,1.66E-05,2.43E-07,BDL,BDL,2.95E-09,1.20E-09,5.04E-05,4.38E-07,2.01E-03,5.30E-06,1.36E-04,4.82E-07,BDL,BDL,BDL,BDL,4.99E-08,2.52E-09,1.43E-08,7.61E-10,BDL,BDL,3.48E-07,1.35E-08,BDL,BDL,BDL,BDL,3.05E-06,1.75E-08,BDL,BDL,3.25E-08,1.62E-09,BDL,BDL,BDL,BDL,9.79E-09,6.50E-10,BDL,BDL,BDL,BDL,1.71E-06,2.22E-08,3.17E-10,3.93E-11,BDL,BDL,BDL,BDL,8.31E-10,7.58E-11,7.91E-06,4.12E-07,2.34E-08,1.52E-09
ER-MCB1,Deep,120,MCT2-1-D,5/31/2018,15:10,,7.57,477,-4,,,0.348,5.007,0.0028,0.4742,0.1400,0.0009,3.90E-07,4.11E-08,BDL,BDL,1.90E-07,1.86E-08,2.03E-04,4.00E-06,3.62E-04,5.31E-06,5.12E-07,5.57E-07,1.70E-04,2.57E-06,1.50E-05,1.99E-07,BDL,BDL,BDL,BDL,4.62E-05,5.94E-07,1.97E-03,7.08E-06,8.26E-05,2.78E-07,BDL,BDL,BDL,BDL,4.94E-08,3.88E-09,1.47E-08,6.61E-10,BDL,BDL,4.89E-07,1.43E-08,BDL,BDL,BDL,BDL,2.95E-06,1.45E-08,BDL,BDL,2.50E-08,5.09E-10,4.94E-09,8.82E-10,BDL,BDL,5.37E-09,5.88E-10,BDL,BDL,BDL,BDL,1.58E-06,7.85E-09,3.15E-10,9.01E-11,BDL,BDL,BDL,BDL,1.06E-09,1.17E-10,6.64E-06,6.20E-07,1.68E-08,1.22E-09
ER-MCB1,Deep,120,MCT2-1-D,6/5/2018,14:25,43,7.21,442,2,,,0.379,5.297,0.0022,0.4863,0.1254,0.0012,3.91E-07,3.99E-08,BDL,BDL,2.16E-07,2.65E-08,2.13E-04,2.41E-06,3.96E-04,4.06E-06,BDL,BDL,1.74E-04,2.63E-06,1.54E-05,2.86E-07,BDL,BDL,BDL,BDL,5.31E-05,5.06E-07,2.13E-03,9.23E-06,1.34E-04,4.52E-07,BDL,BDL,BDL,BDL,5.44E-08,1.77E-09,1.88E-08,3.70E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,3.22E-06,3.17E-08,BDL,BDL,2.57E-08,8.94E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.90E-06,1.96E-08,3.84E-10,8.29E-11,BDL,BDL,BDL,BDL,1.25E-09,5.26E-11,6.49E-06,4.19E-07,2.06E-08,2.54E-09
ER-MCB1,Deep,120,MCT2-1-D,6/7/2018,15:05,43,7.47,471,14,,,0.341,5.584,BDL,0.4585,0.1518,0.0007,4.02E-07,4.39E-08,BDL,BDL,2.28E-07,1.67E-08,2.16E-04,2.05E-06,3.94E-04,4.99E-06,BDL,BDL,1.64E-04,1.36E-06,1.41E-05,1.77E-07,BDL,BDL,BDL,BDL,4.56E-05,5.17E-07,2.21E-03,1.59E-05,8.01E-05,6.46E-07,BDL,BDL,BDL,BDL,6.19E-08,4.48E-09,2.15E-08,4.71E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,3.25E-06,3.43E-08,BDL,BDL,1.64E-08,4.33E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.82E-06,6.00E-09,3.43E-10,6.11E-11,BDL,BDL,BDL,BDL,1.52E-09,1.52E-10,6.66E-06,5.58E-07,1.06E-08,8.37E-10
ER-MCB1,Deep,120,MCT2-1-D,6/9/2018,13:30,46,7.35,424,-11,,,0.344,5.217,0.0018,0.4615,0.1276,0.0009,3.82E-07,3.90E-08,BDL,BDL,2.24E-07,3.57E-08,2.08E-04,3.47E-06,3.76E-04,5.57E-06,BDL,BDL,1.72E-04,2.66E-06,1.53E-05,2.89E-07,BDL,BDL,BDL,BDL,4.88E-05,3.85E-07,2.05E-03,8.39E-06,9.96E-05,7.79E-07,BDL,BDL,BDL,BDL,5.17E-08,2.98E-09,1.88E-08,4.94E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,3.05E-06,1.10E-08,BDL,BDL,2.16E-08,1.12E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.80E-06,8.53E-09,2.80E-10,4.84E-11,BDL,BDL,BDL,BDL,1.11E-09,1.36E-10,6.78E-06,6.87E-07,1.67E-08,8.33E-10
ER-MCB1,Deep,120,MCT2-1-D,6/12/2018,13:35,52,7.67,415,-11,,,0.354,4.584,0.0016,0.4396,0.0930,BDL,BDL,BDL,BDL,BDL,5.08E-07,1.34E-08,1.83E-04,2.92E-06,3.13E-04,6.43E-06,BDL,BDL,1.33E-04,2.20E-06,1.84E-05,5.59E-07,BDL,BDL,BDL,BDL,4.23E-05,6.52E-07,1.73E-03,2.26E-05,7.19E-05,7.07E-07,BDL,BDL,BDL,BDL,6.82E-08,2.83E-09,2.09E-08,4.70E-10,1.54E-08,5.27E-10,BDL,BDL,BDL,BDL,3.65E-09,1.51E-10,2.98E-06,2.41E-08,BDL,BDL,2.23E-08,7.95E-10,5.12E-09,4.92E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.72E-06,7.50E-09,3.69E-10,5.57E-11,5.66E-10,1.08E-11,1.86E-10,3.43E-11,1.35E-09,4.45E-11,1.09E-05,2.82E-07,2.59E-08,1.58E-09
ER-MCB1,Deep,120,MCT2-1-D,6/14/2018,10:50,53,,399,0,,,0.356,4.948,0.0023,0.4307,0.0701,BDL,BDL,BDL,BDL,BDL,5.12E-07,1.92E-08,1.83E-04,3.88E-06,3.39E-04,6.98E-06,BDL,BDL,1.53E-04,1.08E-06,1.53E-05,4.25E-07,1.78E-09,1.25E-10,BDL,BDL,5.11E-05,5.46E-07,1.82E-03,1.24E-05,1.26E-04,7.99E-07,BDL,BDL,BDL,BDL,5.94E-08,3.18E-09,1.90E-08,3.46E-10,2.06E-08,7.37E-10,BDL,BDL,BDL,BDL,1.74E-09,1.11E-10,3.17E-06,2.50E-08,BDL,BDL,2.92E-08,6.71E-10,3.22E-09,3.01E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,2.01E-06,2.30E-08,4.15E-10,3.81E-11,4.55E-10,5.07E-11,BDL,BDL,1.20E-09,5.80E-11,1.08E-05,1.69E-07,4.28E-08,1.49E-09
ER-MCB1,Deep,120,MCT2-1-D,6/19/2018,14:45,55,,448,-83,,,0.502,4.669,0.0050,0.4153,0.0420,BDL,BDL,BDL,BDL,BDL,5.47E-07,1.34E-08,1.82E-04,2.30E-06,3.24E-04,7.69E-06,BDL,BDL,1.55E-04,2.68E-06,1.50E-05,4.44E-07,BDL,BDL,5.04E-09,9.49E-10,4.87E-05,5.78E-07,1.73E-03,1.23E-05,1.24E-04,7.55E-07,BDL,BDL,BDL,BDL,5.57E-08,2.35E-09,1.87E-08,3.52E-10,5.44E-09,5.51E-10,BDL,BDL,BDL,BDL,1.37E-09,1.15E-10,3.01E-06,2.65E-08,BDL,BDL,2.94E-08,1.29E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.93E-06,1.70E-08,3.97E-10,2.75E-11,BDL,BDL,BDL,BDL,9.91E-10,5.07E-11,9.00E-06,4.18E-07,4.76E-08,2.59E-09
ER-MCB1,Deep,120,MCT2-1-D,6/21/2018,11:55,,,434,-98,,,0.346,4.856,0.0020,0.4158,0.0482,BDL,BDL,BDL,BDL,BDL,5.46E-07,1.38E-08,1.80E-04,3.69E-06,3.11E-04,5.07E-06,BDL,BDL,1.40E-04,1.41E-06,1.72E-05,4.68E-07,1.82E-09,1.44E-10,3.12E-09,3.32E-10,4.56E-05,8.31E-07,1.66E-03,7.71E-06,1.14E-04,5.47E-07,BDL,BDL,BDL,BDL,5.90E-08,1.93E-09,1.84E-08,5.51E-10,1.30E-08,9.51E-10,BDL,BDL,BDL,BDL,2.37E-09,1.61E-10,2.87E-06,1.83E-08,BDL,BDL,2.52E-08,1.40E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.86E-06,6.23E-09,4.06E-10,3.86E-11,6.58E-10,7.30E-11,BDL,BDL,1.06E-09,9.26E-11,8.69E-06,1.47E-07,3.93E-08,2.02E-09
ER-MCB1,Deep,120,MCT2-1-D,6/27/2018,11:20,,7.2,474,-80,,,0.325,4.802,0.0023,0.4107,0.0155,BDL,4.69E-07,6.04E-08,BDL,BDL,3.88E-07,2.18E-08,1.69E-04,3.81E-06,3.26E-04,4.91E-06,2.57E-07,5.38E-08,1.63E-04,1.91E-06,2.19E-05,3.26E-07,BDL,BDL,BDL,BDL,4.95E-05,6.02E-07,1.82E-03,6.94E-06,1.91E-05,4.70E-08,BDL,BDL,BDL,BDL,5.43E-08,2.79E-09,1.70E-08,6.62E-10,BDL,BDL,BDL,BDL,BDL,BDL,1.12E-09,1.51E-10,3.02E-06,2.19E-08,BDL,BDL,2.79E-08,7.82E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.76E-06,2.29E-08,2.66E-10,6.42E-11,BDL,BDL,BDL,BDL,1.01E-09,1.06E-10,5.67E-06,2.18E-07,1.59E-08,1.33E-09
ER-MCB1,Deep,120,MCT2-1-D,6/29/2018,13:00,,7.52,420,82,,,0.336,4.771,0.0023,0.3687,0.0389,BDL,4.78E-07,4.80E-08,BDL,BDL,4.33E-07,1.90E-08,1.78E-04,3.37E-06,3.31E-04,2.60E-06,BDL,BDL,1.67E-04,1.13E-06,2.42E-05,3.72E-07,BDL,BDL,BDL,BDL,4.98E-05,5.30E-07,1.84E-03,6.69E-06,6.66E-05,3.24E-07,BDL,BDL,BDL,BDL,5.95E-08,1.15E-09,2.04E-08,7.00E-10,7.18E-09,7.30E-10,BDL,BDL,BDL,BDL,1.72E-09,2.26E-10,3.08E-06,3.05E-08,BDL,BDL,2.59E-08,1.64E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.93E-06,2.27E-08,3.19E-10,1.10E-10,BDL,BDL,BDL,BDL,9.60E-10,3.74E-11,6.10E-06,2.13E-07,2.32E-08,2.36E-09
ER-MCB1,Deep,120,MCT2-1-D,7/2/2018,12:30,,7.31,428,-100,,,0.372,4.923,0.0022,0.3618,0.0286,BDL,5.38E-07,6.50E-08,BDL,BDL,4.20E-07,2.64E-08,2.05E-04,3.68E-06,3.81E-04,2.16E-06,BDL,BDL,1.73E-04,1.17E-06,2.57E-05,4.18E-07,BDL,BDL,BDL,BDL,5.85E-05,6.86E-07,2.13E-03,7.85E-06,8.35E-05,3.45E-07,BDL,BDL,BDL,BDL,5.99E-08,1.10E-09,2.14E-08,7.94E-10,BDL,BDL,BDL,BDL,BDL,BDL,1.65E-09,1.77E-10,3.59E-06,2.70E-08,BDL,BDL,2.79E-08,1.12E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,2.29E-06,9.93E-09,4.13E-10,3.09E-11,BDL,BDL,BDL,BDL,9.97E-10,1.16E-10,6.21E-06,2.09E-07,2.78E-08,1.05E-09
ER-MCB1,Deep,120,MCT2-1-D,7/6/2018,11:26,71,7.27,399,-105,,,0.326,4.649,0.0019,0.3516,0.0219,BDL,5.03E-07,2.50E-08,BDL,BDL,4.41E-07,2.82E-08,1.91E-04,7.88E-06,3.50E-04,2.42E-06,BDL,BDL,1.78E-04,1.87E-06,2.55E-05,3.29E-07,BDL,BDL,BDL,BDL,5.34E-05,6.11E-07,1.95E-03,1.11E-05,5.80E-05,4.73E-07,BDL,BDL,BDL,BDL,5.28E-08,3.12E-09,1.71E-08,7.33E-10,BDL,BDL,BDL,BDL,BDL,BDL,1.69E-09,1.42E-10,3.28E-06,2.58E-08,BDL,BDL,2.72E-08,1.78E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,2.04E-06,1.67E-08,3.45E-10,3.06E-11,BDL,BDL,BDL,BDL,8.07E-10,4.52E-11,5.95E-06,2.59E-07,2.60E-08,2.25E-09
ER-MCB1,Deep,120,MCT2-1-D,7/10/2018,,74,7.02,408,-104,,,,,,0.3410,0.0160,BDL,4.83E-07,4.58E-08,BDL,BDL,4.79E-07,4.31E-08,1.76E-04,4.15E-06,3.11E-04,2.45E-06,BDL,BDL,1.72E-04,1.25E-06,2.48E-05,3.94E-07,BDL,BDL,BDL,BDL,4.63E-05,5.89E-07,1.70E-03,3.98E-06,3.16E-05,1.95E-07,BDL,BDL,BDL,BDL,4.81E-08,2.88E-09,1.56E-08,4.78E-10,6.56E-09,4.72E-10,BDL,BDL,BDL,BDL,1.72E-09,3.02E-10,2.84E-06,2.48E-08,BDL,BDL,2.67E-08,1.96E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.75E-06,1.86E-08,3.09E-10,4.00E-11,BDL,BDL,BDL,BDL,6.81E-10,5.71E-11,5.79E-06,2.08E-07,2.02E-08,1.46E-09
ER-MCB1,Deep,120,MCT2-1-D,7/12/2018,,72,6.97,390,-94,,,,,,0.2928,0.0437,BDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB1,Deep,120,MCT2-1-D,7/21/2018,11:20,77,7.01,395,-116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB1,Deep,120,MCT2-1-D,7/24/2018,12:20,79,6.86,403,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB1,Deep,120,MCT2-1-D,7/27/2018,11:15,80,7.34,390,-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB1,Deep,120,MCT2-1-D,7/30/2018,11:00,81,7.18,399,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB1,Deep,120,MCT2-1-D,8/2/2018,11:10,83,7.23,403,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB1,Deep,120,MCT2-1-D,8/9/2018,16:05,85,6.98,438,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-MCB1,Deep,120,MCT2-1-D,8/25/2018,,,,,,,,0.29,4.575,0.0039,0.0469,0.0763,BDL,4.58E-07,2.41E-08,BDL,BDL,BDL,BDL,2.09E-04,6.23E-06,3.40E-04,5.48E-06,2.44E-06,1.11E-07,1.82E-04,6.34E-06,2.43E-05,3.55E-07,2.42E-09,6.93E-11,1.28E-08,7.84E-10,4.40E-05,4.48E-07,1.76E-03,1.71E-05,9.83E-05,8.57E-07,BDL,BDL,BDL,BDL,5.64E-08,1.84E-09,1.68E-08,7.58E-10,9.49E-09,6.77E-10,6.75E-07,6.56E-09,BDL,BDL,2.96E-09,1.07E-10,3.26E-06,5.85E-08,BDL,BDL,3.95E-08,1.27E-09,BDL,BDL,BDL,BDL,1.16E-08,7.97E-10,BDL,BDL,BDL,BDL,1.96E-06,2.92E-08,5.00E-10,3.55E-11,BDL,BDL,BDL,BDL,7.14E-10,4.08E-11,6.32E-06,1.94E-07,3.28E-08,1.52E-09
ER-MCB1,Deep,120,MCT2-1-D,9/23/2018,,,,,,,,,,,,,,2.68E-07,6.85E-08,BDL,BDL,BDL,BDL,2.19E-04,2.60E-06,3.22E-04,4.44E-06,BDL,BDL,1.92E-04,4.99E-06,2.48E-05,3.65E-07,3.87E-09,1.88E-10,6.56E-09,1.09E-09,3.92E-05,1.54E-07,1.57E-03,1.70E-05,1.37E-04,2.32E-06,BDL,BDL,BDL,BDL,5.09E-08,3.10E-09,1.08E-08,7.46E-10,2.01E-08,9.78E-10,9.11E-07,1.95E-08,BDL,BDL,3.35E-09,1.59E-10,2.78E-06,2.93E-08,BDL,BDL,2.94E-08,1.67E-09,BDL,BDL,BDL,BDL,5.85E-09,3.83E-10,BDL,BDL,BDL,BDL,1.73E-06,2.08E-08,4.69E-10,4.79E-11,BDL,BDL,BDL,BDL,4.85E-10,3.58E-11,8.91E-06,2.73E-07,3.46E-08,1.63E-09
