run_id,J_DIC,J_Fe,J_pH,J_Ca,J_total,status
320,3.1476355574888255,9.15466395329671,3.696053348178121,0.6777048276793074,16.676057686642963,success
321,3.1476724175583644,9.149805973915296,3.6960399195852562,0.678120046665615,16.671638357724532,success
322,3.145428244795068,9.158587498462849,3.691613077741755,0.6780286689940932,16.673657489993765,success
323,31.327022992486803,53.658643333595556,44.119532991189736,16.510369317315426,145.61556863458753,success
324,31.327022992486803,53.658643333595556,44.119532991189736,16.510369317315426,145.61556863458753,success
325,1.0030145580364755,52.84266085353103,1.8412826667039974,0.9163347121978994,56.6032927904694,success
326,1.2630610668085664,180.90522554213575,2.0976469052900666,1.1651525734711248,185.43108608770552,success
327,1.263053728222299,180.90494213428153,2.0975937032503573,1.165135613679128,185.43072517943332,success
328,1.221517735506732,182.06248502519324,1.8908266755237124,0.7468596943612812,185.92168913058498,success
329,1.220649203628328,182.0990187972482,1.8905159646999024,0.7405881550121237,185.95077212058857,success
330,1.2225892359774846,181.90196278571693,1.8973751493910254,0.7826095310128997,185.80453670209835,success
331,1.222632158913841,181.9025690824962,1.8974316291481272,0.7824924052419916,185.80512527580015,success
332,1.2226338227437914,181.90265607490022,1.897425485618176,0.7824677113124715,185.8051830945747,success
333,1.222233400270465,181.90266266437322,1.90147996975566,0.782351703029674,185.808727737429,success
334,1.0644316758160586,18.713605774183094,3.1351656965471584,0.39907927121350706,23.312282417759818,success
335,1.0643894993554397,18.71016434953435,3.13403641645184,0.39888885636287624,23.307479121704503,success
336,1.0643894993554397,18.71016434953435,3.13403641645184,0.39888885636287624,23.307479121704503,success
337,1.0284227077209986,9.307094355044997,2.0027866872507687,1.1568761080852066,13.495179858101972,success
338,1.033942783842024,9.36842479859485,2.0186641823936053,1.1707724358921288,13.591804200722608,success
339,1.0312408898364378,9.337339357361255,2.011054400657407,1.1640110245865711,13.543645672441672,success
