run_id,obs_point_id,obs_y,obs_z,obs_time,DIC_obs,Fe_obs,pH_obs,Ca_obs,DIC_mod,Fe_mod,pH_mod,Ca_mod
313,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0019910534807737914,2.163801091839261e-06,7.678837689140193,0.0011222508060344232
313,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021295610070903048,5.955339637103295e-06,7.650941355098103,0.0011321496903638698
313,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0020063499430294615,1.0773610136123447e-05,7.678103026101412,0.0011293606026565636
313,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019462234923828016,1.4310546958051047e-05,7.699219190757004,0.0011098970131740767
313,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019570554543754926,1.3138476939625057e-05,7.688840748556589,0.0011392770796690497
314,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0020813090381302107,5.439003594919822e-05,7.566089567396976,0.0014966114619529459
314,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.0020560708808657962,4.0241112949533146e-05,7.640890633625838,0.001222422074336221
314,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019789891511050443,3.2970569275734934e-05,7.685780071900998,0.001122007258170041
314,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019810808810600115,3.229473458476754e-05,7.691616389236778,0.0011027897635968397
314,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.001989517670223817,3.205021695242576e-05,7.6935823876247325,0.0010920358171774406
314,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019512963707737775,3.0134564245411458e-05,7.716964403731301,0.0010519540075647372
314,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0019198256636865077,2.9604125619699575e-05,7.728830136615257,0.0010412963897156425
314,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018849954822024496,2.868855636851712e-05,7.740264330526972,0.0010384090470211005
314,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018843299568434817,2.874600495530833e-05,7.739822366628303,0.0010441750032438536
314,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0018488083215961837,9.04626943346534e-05,7.518806251176164,0.0019344134485086443
314,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.001890400156125543,8.958928620869464e-05,7.512578480726155,0.001919055169567044
314,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0019381872004087582,8.21951477741025e-05,7.516129972390566,0.0018439453943081636
314,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.001969146553398034,6.920554561485936e-05,7.538542971643729,0.0016943079947009802
314,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0020009684901804103,7.531205217555594e-05,7.526343740881759,0.0017228921515782193
314,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.002029612964477955,7.630120230242583e-05,7.524356186175413,0.0017044952169904125
314,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0020639863478515885,8.26513913786934e-05,7.510494281696779,0.0017403958996900454
314,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0020936123279795015,8.834619999358244e-05,7.49858300794054,0.001772478956810156
314,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.002219816377634133,0.00010979614067884527,7.455874556419438,0.0018777488477538502
314,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0022939266147428148,0.00012113916390243976,7.43547265855135,0.0019199191810014005
314,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0023715420507403767,0.00013057714116005692,7.419671538953842,0.0019363143014511429
314,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.002406476198539151,0.0001348527768740188,7.4135262536435516,0.0019391283175065966
314,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0019714768401364767,7.172085548274007e-05,7.503328265818217,0.0018749205741610195
314,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0020140422955858086,5.878677947686038e-05,7.50917262235664,0.0017945288048002047
314,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.002086442497299008,3.668575916541206e-05,7.537354946320988,0.0015932027238565482
314,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0020077194672191226,3.656849566276532e-05,7.581859994417729,0.0014616798443543065
314,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0020071035539454573,5.3589749838988425e-05,7.55703963977642,0.0015688409290957688
314,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.002085443499224546,6.18036894056757e-05,7.533213553277445,0.0016068113121766245
314,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0022233238870208233,9.93066358032658e-05,7.4717419183682585,0.0017900186848493545
314,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.002254465255916718,9.94727204584219e-05,7.473029106984246,0.001758662377934783
314,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.002274156159883878,0.00010291594067492004,7.470542177940116,0.0017553394789748301
314,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019650242959174382,1.6383823347157382e-05,7.648068911076768,0.001241233267256824
314,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.002586561969998502,1.2874713166333074e-06,7.451493021677897,0.0016061264461792286
314,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.002667895820974655,1.649401898305336e-06,7.424665861110757,0.0016686776503279266
314,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002596956410760735,1.7837138756796823e-06,7.44813812683021,0.001605788934826641
314,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024429447419156967,6.856310079660185e-07,7.50331153024951,0.001460988227192777
314,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0022842945991541426,4.930719831399472e-07,7.566222490523134,0.0013261227495867023
314,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020757409004896797,3.883313775863443e-07,7.65575992711541,0.0011414221208514439
314,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020429285739615587,7.171835412301447e-07,7.66365707129019,0.0011352571332436021
314,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0019927822364212296,8.025100824601715e-07,7.677701900145539,0.0011241047654186778
314,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.002134296535371717,2.1791918427682666e-06,7.647925986505908,0.001137240302087928
314,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.002014981566706423,3.924849147564226e-06,7.672458891835847,0.001138660093192957
314,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019577531049724864,5.187431995852921e-06,7.691498757025974,0.0011223297554478083
314,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019675639990128207,4.813357297297495e-06,7.681925570630541,0.0011506171294501457
315,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0020817652186746888,5.4488115678695387e-05,7.566005763663891,0.0014966160033971388
315,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.0020567440722902,4.036309622242063e-05,7.640749515215762,0.001222479304147998
315,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019792736791736866,3.306331399150622e-05,7.6857328773612155,0.0011220074178066115
315,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.001981238034210247,3.239477354019276e-05,7.691612777560599,0.0011027442383239026
315,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019895006762286776,3.218820067976089e-05,7.693652020004768,0.0010918941494771203
315,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019510792876785389,3.0412901711537296e-05,7.717164296096565,0.0010516308305228384
315,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0019194977494809385,2.9862707521485392e-05,7.729062521944129,0.0010409453048500752
315,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018846594154136747,2.8937340164947843e-05,7.740497156513734,0.0010380656851221078
315,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018839862919460529,2.898890242134998e-05,7.740054422898924,0.0010438344010086965
315,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.001887264185948589,9.491427361015543e-05,7.509039867881214,0.0019439849415254023
315,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0019282456966920286,9.395885292303099e-05,7.503133003225839,0.0019285192876284198
315,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.001972748444342937,8.616386279338819e-05,7.507596373474972,0.0018526861571868168
315,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.001997538570436756,7.24280555723147e-05,7.531446956495447,0.0017016529904717499
315,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0020324297504953318,7.887303273007607e-05,7.51861839342329,0.0017310705294448162
315,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.0020614746867632272,7.988804771676476e-05,7.516588514379334,0.0017128750367496508
315,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0020992185119893484,8.662156315044599e-05,7.502079028167556,0.0017496687307245067
315,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0021318576910459163,9.267126758857187e-05,7.489611099824389,0.0017825331278230575
315,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.002268632552573612,0.00011553084512309558,7.4452274426254865,0.0018903722401449352
315,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0023464118079978462,0.00012760012988821882,7.424499833474956,0.0019331628250722859
315,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.002423494591300177,0.00013742351947640714,7.409262504888274,0.0019489392075445811
315,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0024568829020370636,0.00014178343269271082,7.403633342357282,0.0019510657948292197
315,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.002000402252042303,7.504291693749249e-05,7.496349832229643,0.0018820004734762866
315,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.002035975319529218,6.133561365062164e-05,7.503926188039476,0.0017999097925891494
315,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.002098553647554424,3.811714717277644e-05,7.534457522642181,0.0015961555720756461
315,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0020196714862399227,3.7992103191876944e-05,7.578833186771656,0.001464611025582561
315,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.002023930927828703,5.563957309448507e-05,7.552891850655581,0.0015728298326299337
315,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0021037647078228088,6.413108695146273e-05,7.528899224560683,0.0016110776730237015
315,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.002243331256080855,0.00010262912401384366,7.4676751661160585,0.0017935505430560989
315,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0022704299835469973,0.00010251739540577727,7.469934655650905,0.0017610128447496176
315,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.0022888893852724087,0.00010599343362528473,7.467793321513983,0.0017571847475293322
315,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019689743873168223,1.6921515742803363e-05,7.647029982908362,0.0012421182474524294
315,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025868784136594955,1.3318673409099413e-06,7.451433532023926,0.001606187363557076
315,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026683605064702033,1.7106349968593703e-06,7.424580392616026,0.0016687727572485562
315,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0025975041489039283,1.8514045049121433e-06,7.448031725337002,0.0016059103600563522
315,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024431032637054857,7.081503497189089e-07,7.503278952065424,0.0014610217368765015
315,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.002284415137459181,5.095878853805661e-07,7.566195088730887,0.0013261493664236117
315,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.002075838205359952,4.020084276346284e-07,7.655734971186061,0.0011414435679577587
315,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020431182534277103,7.421687493501621e-07,7.663606781945851,0.0011353014228536141
315,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001992981858016278,8.287843397452303e-07,7.677647546308252,0.0011241521242755376
315,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.002134774529512913,2.243996680606585e-06,7.647803618749978,0.0011373523696384161
315,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0020157491818439586,4.036193837313495e-06,7.672256354089613,0.0011388326303911212
315,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.001958741793720969,5.336384652120716e-06,7.691231358708598,0.0011225515144839572
315,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019683069183468937,4.935110620190689e-06,7.681732141767644,0.0011507698527387141
316,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.002046446810920119,5.541687609221022e-05,7.575535111444145,0.0014883976620490567
316,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.0020223679702109348,4.220442762833918e-05,7.6511512482971,0.0012132238472711838
316,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019433895208334898,3.552586634846015e-05,7.697536204307769,0.0011115884437088526
316,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019443849877525696,3.501618159718194e-05,7.703856051369871,0.0010919249123303523
316,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019515517673712858,3.494540763726219e-05,7.706302336276143,0.0010806844696925584
316,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019095522241962743,3.334467799314238e-05,7.731411633138025,0.0010393432809090268
316,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0018734904182913727,3.303791919262779e-05,7.74510525289081,0.00102732537423287
316,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018364803405478078,3.2115820299471056e-05,7.757506299418521,0.001023881373114547
316,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018350771468110874,3.219708472002698e-05,7.7572927831479515,0.0010294488975353421
316,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0015987483143076028,0.0001247587337647039,7.601275704020883,0.001850428007121037
316,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0016441576238592822,0.0001233326266184915,7.592230020357941,0.0018368391100105027
316,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0017137904199491848,0.00011288833880657068,7.5874426324258675,0.0017694661212438434
316,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0017813364779089452,9.455568197930486e-05,7.598226407891954,0.0016322398868729448
316,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0017980376102393985,0.00010297166781434765,7.589938898321886,0.0016560521464850117
316,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.00182524251670383,0.0001041773171646287,7.5878565771713316,0.0016374518406044318
316,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0018444555877235994,0.0001129430273845129,7.577627111375247,0.0016686371682955272
316,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.001860867715514126,0.00012077460784586207,7.568789117929775,0.0016966465419117288
316,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0019409166586893422,0.00014996288504108064,7.535561579953827,0.0017881287529065183
316,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.001992047678929178,0.00016509215367510396,7.519260499027427,0.001823621468755306
316,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0020498738281679754,0.0001771551154353061,7.50652820401403,0.0018344595442332534
316,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.002075364809599225,0.00018243720610603556,7.5018969512096945,0.0018346091276255656
316,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0017795918455609364,9.794690899517575e-05,7.56251355000428,0.0018116323316241414
316,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0018538789659235406,7.978001420462345e-05,7.557649450298744,0.0017423124676752236
316,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.001988514069855914,4.908361502997678e-05,7.566672878507645,0.0015615957832942355
316,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0019098000741703727,4.8999155588263955e-05,7.613058904853186,0.001429493172954531
316,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0018622550488163947,7.207077637934506e-05,7.602721345919682,0.0015211507831463787
316,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0019205487575414855,8.300347639389512e-05,7.5834769432393,0.001553018956888388
316,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0019570687433252748,0.00013261484176888035,7.547765172334329,0.0017045411474045829
316,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0019879497931878536,0.00013205016539840784,7.548529357913541,0.0016734422769049168
316,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.001999032306655775,0.00013636989738644085,7.548106365748974,0.0016674551628241387
316,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019201167833960131,2.1779626686796897e-05,7.663236919216728,0.0012263263807659208
316,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025829609905902145,1.729082839548863e-06,7.452375677648375,0.001605025082271628
316,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026634658254747383,2.2111762083137675e-06,7.4257114331271366,0.0016673418829064744
316,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002592190091075401,2.389686789537625e-06,7.4493044153625485,0.001604338315768044
316,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.002441192236069782,8.827247537190943e-07,7.503770769732062,0.001460459309351218
316,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.002283010752105512,6.438683118414014e-07,7.566593612457871,0.0013257180248510765
316,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.002074734195866762,5.084240818878704e-07,7.6560930147153075,0.00114109199118459
316,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020410415769455074,9.452903724468216e-07,7.664291052822051,0.0011346346466278368
316,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001990656084588149,1.053917594167747e-06,7.6784306588425535,0.0011234027426236391
316,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021284272773728205,2.8663436275534585e-06,7.6498327214073685,0.0011353275652597216
316,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0020042982594119427,5.161873415876694e-06,7.676081225347236,0.0011351370807562119
316,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019435676597070407,6.828330066686613e-06,7.696449129311619,0.0011176172763298492
316,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019544676401158337,6.289755855396088e-06,7.686424010615709,0.0011462880775794707
317,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.002046446810920119,5.541687609221022e-05,7.575535111444145,0.0014883976620490567
317,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.0020223679702109348,4.220442762833918e-05,7.6511512482971,0.0012132238472711838
317,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019433895208334898,3.552586634846015e-05,7.697536204307769,0.0011115884437088526
317,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019443849877525696,3.501618159718194e-05,7.703856051369871,0.0010919249123303523
317,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019515517673712858,3.494540763726219e-05,7.706302336276143,0.0010806844696925584
317,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019095522241962743,3.334467799314238e-05,7.731411633138025,0.0010393432809090268
317,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0018734904182913727,3.303791919262779e-05,7.74510525289081,0.00102732537423287
317,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018364803405478078,3.2115820299471056e-05,7.757506299418521,0.001023881373114547
317,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018350771468110874,3.219708472002698e-05,7.7572927831479515,0.0010294488975353421
317,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0015987483143076028,0.0001247587337647039,7.601275704020883,0.001850428007121037
317,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0016441576238592822,0.0001233326266184915,7.592230020357941,0.0018368391100105027
317,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0017137904199491848,0.00011288833880657068,7.5874426324258675,0.0017694661212438434
317,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0017813364779089452,9.455568197930486e-05,7.598226407891954,0.0016322398868729448
317,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0017980376102393985,0.00010297166781434765,7.589938898321886,0.0016560521464850117
317,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.00182524251670383,0.0001041773171646287,7.5878565771713316,0.0016374518406044318
317,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0018444555877235994,0.0001129430273845129,7.577627111375247,0.0016686371682955272
317,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.001860867715514126,0.00012077460784586207,7.568789117929775,0.0016966465419117288
317,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0019409166586893422,0.00014996288504108064,7.535561579953827,0.0017881287529065183
317,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.001992047678929178,0.00016509215367510396,7.519260499027427,0.001823621468755306
317,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0020498738281679754,0.0001771551154353061,7.50652820401403,0.0018344595442332534
317,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.002075364809599225,0.00018243720610603556,7.5018969512096945,0.0018346091276255656
317,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0017795918455609364,9.794690899517575e-05,7.56251355000428,0.0018116323316241414
317,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0018538789659235406,7.978001420462345e-05,7.557649450298744,0.0017423124676752236
317,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.001988514069855914,4.908361502997678e-05,7.566672878507645,0.0015615957832942355
317,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0019098000741703727,4.8999155588263955e-05,7.613058904853186,0.001429493172954531
317,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0018622550488163947,7.207077637934506e-05,7.602721345919682,0.0015211507831463787
317,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0019205487575414855,8.300347639389512e-05,7.5834769432393,0.001553018956888388
317,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0019570687433252748,0.00013261484176888035,7.547765172334329,0.0017045411474045829
317,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0019879497931878536,0.00013205016539840784,7.548529357913541,0.0016734422769049168
317,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.001999032306655775,0.00013636989738644085,7.548106365748974,0.0016674551628241387
317,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019201167833960131,2.1779626686796897e-05,7.663236919216728,0.0012263263807659208
317,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025829609905902145,1.729082839548863e-06,7.452375677648375,0.001605025082271628
